,image,text,output
1477,diagram_91.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.
1478,diagram_91.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.
1479,diagram_91.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1480,diagram_92.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1481,diagram_92.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
1482,diagram_92.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.
1483,diagram_92.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction points."
1484,diagram_92.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1485,diagram_93.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1486,diagram_93.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
1487,diagram_93.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.
1488,diagram_93.png,How many interaction vertices are there in the diagram?,There are four vertices in the diagram.
1489,diagram_93.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1490,diagram_94.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1491,diagram_94.png,How many external legs are there in the diagram?,There are four external legs in the diagram.
1492,diagram_94.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.
1493,diagram_94.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.
1494,diagram_94.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1495,diagram_95.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1496,diagram_95.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs."
1497,diagram_95.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges."
1498,diagram_95.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 18 edges."
1499,diagram_95.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1500,diagram_96.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1501,diagram_96.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
1502,diagram_96.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges and three external edges."
1503,diagram_96.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction points."
